sample_id,label,original_label,split,local_path,source_dataset,repository_url,dataset_card_url,source_revision,source_repo_file,source_url,original_id,source_group,group_strategy,split_method,declared_license,license_scope,license_evidence_url,is_synthetic,synthetic_basis,generator,source_file_sha256,raw_image_sha256,local_sha256,perceptual_dhash,mime,width,height,text_metadata,selection_seed,builder_version,label_audit_status
financial_promotion-95e82b8aa723b975,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-95e82b8aa723b975.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ion-invest/0,,ion-invest:0,pil-financial-campaign::ion-invest,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,95e82b8aa723b975b74453f34a8d0f432589c5795950bb39de0c16e0b6147542,739f9740892ec86f6e4818ab6af1500361e4d4a16553949aba1a8bbe27d8c253,aab2c9c90c7ccc89,image/jpeg,640,640,"{""brand"": ""ION INVEST"", ""campaign_id"": ""ion-invest"", ""headline"": ""Start with a simple portfolio"", ""offer"": ""$25 sample start"", ""product"": ""Managed investing"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-9762bb5763c4e792,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-9762bb5763c4e792.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/cobalt-crypto/0,,cobalt-crypto:0,pil-financial-campaign::cobalt-crypto,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,9762bb5763c4e792a4a2e0ad87995fca6fe38779eaac78eca2218ae18bef3ce6,3f7125f556ffdad3c63c523d536173184430b87b5f19d3b2b75b20cae1654c7d,9ab2e9e56c1ccccd,image/jpeg,640,640,"{""brand"": ""COBALT CRYPTO"", ""campaign_id"": ""cobalt-crypto"", ""headline"": ""Trade digital assets in one place"", ""offer"": ""24/7 markets"", ""product"": ""Crypto exchange"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-977e2094634d8b78,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-977e2094634d8b78.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/pulse-profit/0,,pulse-profit:0,pil-financial-campaign::pulse-profit,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,977e2094634d8b78f8a1f373187f2a29df0f9c87245cf662ecd11706b37ee497,0af079355cfa95a472d80c39d94d4eed4fc33b98fa96cd965c039455abbb0a16,b6b299c52c3eccc9,image/jpeg,640,640,"{""brand"": ""PULSE PROFIT"", ""campaign_id"": ""pulse-profit"", ""headline"": ""Follow a disciplined strategy"", ""offer"": ""Sample insights"", ""product"": ""Trading signals"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-9e3b6e56c9aab9bf,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-9e3b6e56c9aab9bf.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/river-rewards/1,,river-rewards:1,pil-financial-campaign::river-rewards,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,9e3b6e56c9aab9bf96f5546777eb4bcde60d103bf8c54e78c6c51f3b053704dc,9ed0fea2ae78b60ab70702fe555f1f8ae493042997dbbc395112ac599d1a1dec,b2ba49c96c1eccc9,image/jpeg,640,640,"{""brand"": ""RIVER REWARDS"", ""campaign_id"": ""river-rewards"", ""headline"": ""Earn points on daily spending"", ""offer"": ""3x sample points"", ""product"": ""Credit card"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-a0b7241b3ad4c75e,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-a0b7241b3ad4c75e.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/cobalt-crypto/1,,cobalt-crypto:1,pil-financial-campaign::cobalt-crypto,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,a0b7241b3ad4c75e1ba6d15175f4708a17783d576fbf426974b4f5fa22006e85,bbb3cde3449c1d1a78bcef078b2d62c8679802e00a0fb6c75ea71ccbbf6d459e,b2bae9e56c5eccc9,image/jpeg,640,640,"{""brand"": ""COBALT CRYPTO"", ""campaign_id"": ""cobalt-crypto"", ""headline"": ""Trade digital assets in one place"", ""offer"": ""24/7 markets"", ""product"": ""Crypto exchange"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-a5c88296cc4510dc,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-a5c88296cc4510dc.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/green-retire/0,,green-retire:0,pil-financial-campaign::green-retire,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,a5c88296cc4510dc396ff9e38bba71047377382204c9806feb28342a225fd222,2996901f0fc1f12fde7d0530257488a92baf3c9393fa7a9acf1011e60ca585fc,b2b289356c4eccc9,image/jpeg,640,640,"{""brand"": ""GREEN RETIRE"", ""campaign_id"": ""green-retire"", ""headline"": ""Plan the years ahead"", ""offer"": ""Tax-aware sample"", ""product"": ""Retirement account"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-a82668e8eb866b2b,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-a82668e8eb866b2b.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ember-etf/2,,ember-etf:2,pil-financial-campaign::ember-etf,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,a82668e8eb866b2bb47ed2173575a9dc8b4ede55ec964a0c48b63b52288cd249,d554e6502106e88c9662067cc2eb5de1c5c81ba143806a2e10d8f766348a7b1c,b2bac1456c1ecce1,image/jpeg,640,640,"{""brand"": ""EMBER ETF"", ""campaign_id"": ""ember-etf"", ""headline"": ""One fund, many companies"", ""offer"": ""Low-cost sample"", ""product"": ""Index investing"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-a8c6cedcb4753f05,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-a8c6cedcb4753f05.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/lumen-loans/0,,lumen-loans:0,pil-financial-campaign::lumen-loans,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,a8c6cedcb4753f05d70a7cfc5d37915473945c9a7371d0b776890347210b74ff,c69a7afc54aada4c069952d48e7df5423898250fc9e7630582bab7ab2200523c,b2b2c9856c1cccc9,image/jpeg,640,640,"{""brand"": ""LUMEN LOANS"", ""campaign_id"": ""lumen-loans"", ""headline"": ""Compare financing options"", ""offer"": ""Sample 7.9% APR"", ""product"": ""Personal lending"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-ae2438d12a40523c,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-ae2438d12a40523c.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/orbit-portfolio/0,,orbit-portfolio:0,pil-financial-campaign::orbit-portfolio,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,ae2438d12a40523cef4bca1fc036d6ca20f172b4c11b68d584db597645f330d0,3cdcb7740bfcc20b107597c89601f919b9ea990b590041b5b20e8dc43e2265b2,baba95956c5eccc9,image/jpeg,640,640,"{""brand"": ""ORBIT PORTFOLIO"", ""campaign_id"": ""orbit-portfolio"", ""headline"": ""See your assets in one view"", ""offer"": ""Daily sample view"", ""product"": ""Portfolio tracker"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-aff8fbf37586de26,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-aff8fbf37586de26.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/river-rewards/0,,river-rewards:0,pil-financial-campaign::river-rewards,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,aff8fbf37586de26726bf04cf1a47afc8e8515f8c88fdbb85f8d186c250a9249,8559d7ee8211ce7feaa84fab8f01558f4be18d4eee784cdfb341b0bef38c5456,b6bac9c97c2cccc9,image/jpeg,640,640,"{""brand"": ""RIVER REWARDS"", ""campaign_id"": ""river-rewards"", ""headline"": ""Earn points on daily spending"", ""offer"": ""3x sample points"", ""product"": ""Credit card"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-b0e05feeb26a6b87,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-b0e05feeb26a6b87.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/orbit-portfolio/2,,orbit-portfolio:2,pil-financial-campaign::orbit-portfolio,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,b0e05feeb26a6b87b57d74976d92fc5c98e8ebc5e15de4b4a67ec46326d5c99c,c9d9b1b8def2809e24e56806665068e546d7297a3a468122d272943f479e9e05,9aba9595641eccc9,image/jpeg,640,640,"{""brand"": ""ORBIT PORTFOLIO"", ""campaign_id"": ""orbit-portfolio"", ""headline"": ""See your assets in one view"", ""offer"": ""Daily sample view"", ""product"": ""Portfolio tracker"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-bbfbf653ca8386de,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-bbfbf653ca8386de.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/kite-capital/2,,kite-capital:2,pil-financial-campaign::kite-capital,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,bbfbf653ca8386de6b7c03fffbcd8678bcda77029a2a5ce0bcb7cebdf793c076,edcbb80e01e32f161165101c745c4cd66f4777880b0cd98a41e1d2300657fb70,b2b2c5156c1eccc9,image/jpeg,640,640,"{""brand"": ""KITE CAPITAL"", ""campaign_id"": ""kite-capital"", ""headline"": ""Diversify beyond cash"", ""offer"": ""Risk-rated sample"", ""product"": ""Mutual funds"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-bd8127cdca3aff30,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-bd8127cdca3aff30.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ion-invest/1,,ion-invest:1,pil-financial-campaign::ion-invest,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,bd8127cdca3aff300620b12b457a48c4365c9e43e4611c48649220cfca63cd8c,09ca9b44023974a0499b3cb69b879949b265f0e964902f1f2dab743f4f598211,aab689c9641eccc9,image/jpeg,640,640,"{""brand"": ""ION INVEST"", ""campaign_id"": ""ion-invest"", ""headline"": ""Start with a simple portfolio"", ""offer"": ""$25 sample start"", ""product"": ""Managed investing"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-bdecdb46db3afae7,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-bdecdb46db3afae7.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/cobalt-crypto/2,,cobalt-crypto:2,pil-financial-campaign::cobalt-crypto,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,bdecdb46db3afae7c5803e912f89227470960ee228f38ff20d91d249a4682bde,68a2ca7ff2c35535cc7042311b829cb94c715bc72d461a4f4f617bc4b91b66d3,bab2e9e1443cccc1,image/jpeg,640,640,"{""brand"": ""COBALT CRYPTO"", ""campaign_id"": ""cobalt-crypto"", ""headline"": ""Trade digital assets in one place"", ""offer"": ""24/7 markets"", ""product"": ""Crypto exchange"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
